latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
41.100006,0.5,327.0,7200,Europe/Berlin,CEST

time,temperature_2m_mean (°C),precipitation_sum (mm)
2015-07-17,26.9,0.00
2015-07-18,26.5,0.10
2015-07-19,28.1,0.00
2015-07-20,27.4,0.60
2015-07-21,27.3,1.30
2015-07-22,27.7,3.20
2015-07-23,26.8,0.00
2015-07-24,27.8,2.20
2015-07-25,25.0,0.00
2015-07-26,25.6,0.00
2015-07-27,27.5,0.00
2015-07-28,26.2,0.00
2015-07-29,28.0,1.50
2015-07-30,22.2,15.30
2015-07-31,21.3,25.20
2015-08-01,20.7,12.30
2015-08-02,22.4,0.00
2015-08-03,24.5,0.00
2015-08-04,25.0,0.40
2015-08-05,25.0,0.00
2015-08-06,25.1,0.00
2015-08-07,27.1,0.00
2015-08-08,22.1,15.10
2015-08-09,21.4,0.30
2015-08-10,22.5,0.00
2015-08-11,23.4,0.00
2015-08-12,25.5,0.50
2015-08-13,26.5,0.30
2015-08-14,23.2,0.00
2015-08-15,22.1,0.00
2015-08-16,22.0,0.00
2015-08-17,22.3,2.50
2015-08-18,20.8,20.60
2015-08-19,21.2,0.00
2015-08-20,22.7,0.00
2015-08-21,23.9,0.00
2015-08-22,23.3,7.00
2015-08-23,24.2,0.40
2015-08-24,23.4,0.00
2015-08-25,21.9,0.00
2015-08-26,23.1,0.00
2015-08-27,23.9,0.00
2015-08-28,24.1,0.00
2015-08-29,24.1,0.00
2015-08-30,23.7,0.00
2015-08-31,24.3,11.10
2015-09-01,22.8,0.00
2015-09-02,20.5,5.70
2015-09-03,20.3,30.90
2015-09-04,16.8,22.50
2015-09-05,16.8,0.00
2015-09-06,17.5,0.00
2015-09-07,17.7,3.10
2015-09-08,17.6,0.00
2015-09-09,19.0,0.00
2015-09-10,18.7,4.20
2015-09-11,19.6,3.00
2015-09-12,21.5,0.00
2015-09-13,22.1,0.00
2015-09-14,19.4,0.00
2015-09-15,20.4,0.20
2015-09-16,22.9,0.00
2015-09-17,20.4,0.00
2015-09-18,18.0,0.00
2015-09-19,18.5,0.00
2015-09-20,18.1,0.00
2015-09-21,20.6,0.00
2015-09-22,19.4,0.00
2015-09-23,17.8,0.00
2015-09-24,17.4,0.00
2015-09-25,19.3,0.00
2015-09-26,19.1,0.00
2015-09-27,17.6,2.00
2015-09-28,17.9,0.10
2015-09-29,16.3,9.40
2015-09-30,16.1,24.00
2015-10-01,16.8,1.10
2015-10-02,16.4,1.40
2015-10-03,17.6,0.20
2015-10-04,17.4,0.00
2015-10-05,20.8,0.00
2015-10-06,20.9,0.00
2015-10-07,17.5,0.00
2015-10-08,15.0,0.00
2015-10-09,16.0,0.00
2015-10-10,16.4,0.00
2015-10-11,17.4,0.50
2015-10-12,19.1,0.50
2015-10-13,16.2,2.70
2015-10-14,13.4,0.20
2015-10-15,11.5,0.00
2015-10-16,12.1,0.00
2015-10-17,13.4,0.00
2015-10-18,16.7,6.50
2015-10-19,15.9,6.90
2015-10-20,14.0,11.30
2015-10-21,12.3,1.00
2015-10-22,12.0,0.00
2015-10-23,13.6,0.00
2015-10-24,14.0,0.00
2015-10-25,15.4,0.00
2015-10-26,15.1,1.30
2015-10-27,16.2,3.50
2015-10-28,14.1,0.00
2015-10-29,14.9,0.00
2015-10-30,14.9,0.00
2015-10-31,14.6,0.20
2015-11-01,14.1,2.20
2015-11-02,14.6,54.20
2015-11-03,13.5,0.30
2015-11-04,14.2,0.10
2015-11-05,15.5,1.90
2015-11-06,16.2,0.00
2015-11-07,16.3,0.00
2015-11-08,15.2,0.00
2015-11-09,14.5,0.00
2015-11-10,13.2,0.00
2015-11-11,12.7,0.00
2015-11-12,12.2,0.00
2015-11-13,12.1,0.00
2015-11-14,11.3,0.00
2015-11-15,11.2,0.00
2015-11-16,10.0,0.00
2015-11-17,9.6,0.00
2015-11-18,11.0,0.00
2015-11-19,12.1,0.00
2015-11-20,13.5,0.00
2015-11-21,12.3,1.00
2015-11-22,7.1,0.00
2015-11-23,4.9,0.00
2015-11-24,4.5,0.00
2015-11-25,11.1,0.00
2015-11-26,12.0,0.00
2015-11-27,9.7,0.00
2015-11-28,10.2,0.00
2015-11-29,8.5,0.00
2015-11-30,8.6,0.00
2015-12-01,7.4,0.00
2015-12-02,7.1,0.00
2015-12-03,8.0,0.00
2015-12-04,8.5,0.00
2015-12-05,9.9,0.00
2015-12-06,10.5,0.20
2015-12-07,10.8,0.00
2015-12-08,11.5,0.00
2015-12-09,10.4,0.00
2015-12-10,9.2,0.00
2015-12-11,9.4,0.00
2015-12-12,8.2,0.00
2015-12-13,7.6,0.00
2015-12-14,7.9,0.00
2015-12-15,10.0,0.00
2015-12-16,10.6,0.00
2015-12-17,11.4,0.00
2015-12-18,10.7,0.00
2015-12-19,10.5,0.00
2015-12-20,9.5,0.00
2015-12-21,10.7,0.00
2015-12-22,9.4,0.00
2015-12-23,9.4,0.00
2015-12-24,10.4,0.00
2015-12-25,8.7,0.00
2015-12-26,8.9,0.00
2015-12-27,8.5,0.00
2015-12-28,9.9,0.40
2015-12-29,10.2,1.90
2015-12-30,9.1,0.00
2015-12-31,9.1,0.00
2016-01-01,10.0,0.00
2016-01-02,10.4,0.20
2016-01-03,7.5,2.00
2016-01-04,9.9,6.70
2016-01-05,8.5,0.00
2016-01-06,8.1,0.00
2016-01-07,11.6,0.00
2016-01-08,12.6,0.00
2016-01-09,12.0,1.30
2016-01-10,11.3,0.00
2016-01-11,12.0,0.80
2016-01-12,9.0,0.00
2016-01-13,7.2,0.00
2016-01-14,7.7,0.70
2016-01-15,7.1,0.00
2016-01-16,4.7,0.00
2016-01-17,4.7,0.00
2016-01-18,6.6,0.30
2016-01-19,7.8,0.00
2016-01-20,7.2,0.00
2016-01-21,6.3,0.00
2016-01-22,7.8,0.00
2016-01-23,9.7,0.00
2016-01-24,10.2,0.00
2016-01-25,10.6,0.00
2016-01-26,10.3,0.00
2016-01-27,9.2,0.00
2016-01-28,10.5,0.00
2016-01-29,9.5,0.00
2016-01-30,7.9,0.00
2016-01-31,10.1,0.00
