latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
41.699997,-3.699997,796.0,7200,Europe/Berlin,CEST

time,temperature_2m_mean (°C),precipitation_sum (mm)
2015-07-16,28.7,0.00
2015-07-17,27.1,0.20
2015-07-18,25.7,1.80
2015-07-19,25.2,0.00
2015-07-20,27.4,0.00
2015-07-21,27.3,4.40
2015-07-22,24.0,0.50
2015-07-23,25.3,0.00
2015-07-24,24.5,0.00
2015-07-25,20.8,0.00
2015-07-26,23.9,0.00
2015-07-27,25.3,0.00
2015-07-28,24.1,0.00
2015-07-29,24.1,0.00
2015-07-30,21.9,0.20
2015-07-31,21.3,5.80
2015-08-01,19.7,0.00
2015-08-02,25.0,0.00
2015-08-03,26.3,3.00
2015-08-04,25.1,0.00
2015-08-05,26.2,0.00
2015-08-06,26.4,0.00
2015-08-07,24.2,0.00
2015-08-08,20.5,0.00
2015-08-09,19.8,0.00
2015-08-10,23.4,0.00
2015-08-11,26.4,0.00
2015-08-12,26.2,0.00
2015-08-13,19.4,0.00
2015-08-14,18.2,0.00
2015-08-15,18.4,0.60
2015-08-16,19.5,0.00
2015-08-17,20.4,0.00
2015-08-18,20.2,0.00
2015-08-19,21.3,0.00
2015-08-20,24.4,0.00
2015-08-21,25.9,0.00
2015-08-22,23.1,1.70
2015-08-23,19.5,0.00
2015-08-24,16.6,0.80
2015-08-25,19.0,0.00
2015-08-26,22.2,0.00
2015-08-27,22.8,0.00
2015-08-28,24.3,0.00
2015-08-29,26.9,0.00
2015-08-30,27.0,0.30
2015-08-31,22.9,3.00
2015-09-01,19.3,0.20
2015-09-02,19.6,0.60
2015-09-03,16.1,1.50
2015-09-04,15.4,0.80
2015-09-05,15.3,0.00
2015-09-06,16.7,0.00
2015-09-07,16.6,0.00
2015-09-08,17.4,0.00
2015-09-09,19.5,0.00
2015-09-10,19.8,0.00
2015-09-11,20.8,0.00
2015-09-12,21.2,0.00
2015-09-13,17.7,3.70
2015-09-14,15.4,0.00
2015-09-15,13.7,5.50
2015-09-16,17.2,3.80
2015-09-17,12.0,0.80
2015-09-18,13.7,0.00
2015-09-19,15.1,0.00
2015-09-20,16.4,0.00
2015-09-21,18.5,0.00
2015-09-22,16.4,0.00
2015-09-23,15.0,0.00
2015-09-24,16.6,0.00
2015-09-25,18.6,0.00
2015-09-26,18.5,0.00
2015-09-27,17.2,0.00
2015-09-28,16.6,0.00
2015-09-29,17.1,0.00
2015-09-30,16.9,0.00
2015-10-01,16.5,0.00
2015-10-02,13.8,0.00
2015-10-03,13.2,0.00
2015-10-04,15.4,5.30
2015-10-05,19.0,2.40
2015-10-06,15.3,5.00
2015-10-07,13.0,0.00
2015-10-08,12.6,0.00
2015-10-09,13.6,0.00
2015-10-10,14.2,0.20
2015-10-11,13.7,1.70
2015-10-12,14.0,7.60
2015-10-13,12.0,0.20
2015-10-14,8.6,0.00
2015-10-15,8.4,0.00
2015-10-16,9.4,0.00
2015-10-17,13.2,2.70
2015-10-18,14.8,3.20
2015-10-19,14.8,7.70
2015-10-20,11.5,0.90
2015-10-21,9.6,0.00
2015-10-22,9.5,0.00
2015-10-23,12.5,0.00
2015-10-24,13.1,0.00
2015-10-25,14.4,0.00
2015-10-26,13.1,1.20
2015-10-27,11.7,5.60
2015-10-28,10.0,2.40
2015-10-29,12.9,0.10
2015-10-30,14.1,0.00
2015-10-31,15.2,0.00
2015-11-01,13.0,0.00
2015-11-02,11.1,11.60
2015-11-03,10.4,7.90
2015-11-04,11.1,0.90
2015-11-05,13.6,1.20
2015-11-06,14.3,0.00
2015-11-07,13.1,0.00
2015-11-08,13.9,0.00
2015-11-09,13.0,0.00
2015-11-10,12.4,0.00
2015-11-11,11.6,0.00
2015-11-12,10.8,0.00
2015-11-13,10.5,0.00
2015-11-14,9.4,0.00
2015-11-15,9.6,0.00
2015-11-16,7.2,0.00
2015-11-17,5.6,0.00
2015-11-18,8.3,0.00
2015-11-19,8.7,0.00
2015-11-20,8.8,0.00
2015-11-21,7.4,3.90
2015-11-22,3.2,2.40
2015-11-23,2.7,0.00
2015-11-24,5.2,0.00
2015-11-25,7.7,0.00
2015-11-26,7.0,0.00
2015-11-27,9.3,0.00
2015-11-28,7.2,0.00
2015-11-29,5.1,0.00
2015-11-30,4.7,0.00
2015-12-01,3.7,0.00
2015-12-02,5.2,0.00
2015-12-03,5.9,0.00
2015-12-04,8.3,0.00
2015-12-05,8.3,0.00
2015-12-06,7.0,0.00
2015-12-07,6.4,0.00
2015-12-08,8.0,0.00
2015-12-09,8.4,0.00
2015-12-10,5.8,0.00
2015-12-11,4.9,0.00
2015-12-12,4.6,0.00
2015-12-13,5.6,0.10
2015-12-14,8.4,1.10
2015-12-15,10.0,0.00
2015-12-16,9.2,0.00
2015-12-17,6.7,0.00
2015-12-18,9.0,0.30
2015-12-19,8.0,0.00
2015-12-20,7.7,1.40
2015-12-21,4.9,0.00
2015-12-22,4.7,0.00
2015-12-23,5.2,0.00
2015-12-24,5.4,0.00
2015-12-25,6.3,0.00
2015-12-26,4.7,0.00
2015-12-27,5.4,0.00
2015-12-28,8.8,0.20
2015-12-29,6.3,3.80
2015-12-30,5.2,0.60
2015-12-31,7.6,1.80
2016-01-01,7.1,6.00
2016-01-02,5.9,0.30
2016-01-03,6.5,5.10
2016-01-04,7.6,36.30
2016-01-05,3.6,2.60
2016-01-06,3.0,4.20
2016-01-07,10.0,0.10
2016-01-08,11.2,7.20
2016-01-09,8.0,12.60
2016-01-10,8.9,6.90
2016-01-11,6.9,9.40
2016-01-12,3.8,0.20
2016-01-13,3.9,0.70
2016-01-14,6.5,6.50
2016-01-15,3.2,0.00
2016-01-16,1.5,0.00
2016-01-17,1.6,2.10
2016-01-18,4.4,1.80
2016-01-19,2.1,0.00
2016-01-20,2.9,0.00
2016-01-21,6.5,0.00
2016-01-22,8.9,2.40
2016-01-23,10.1,0.70
2016-01-24,9.3,0.00
2016-01-25,9.4,0.00
2016-01-26,7.5,0.00
2016-01-27,6.4,0.00
2016-01-28,6.2,3.50
2016-01-29,6.2,1.40
2016-01-30,4.1,0.00
2016-01-31,6.8,0.00
2016-02-01,7.8,0.00
2016-02-02,6.6,0.00
2016-02-03,5.3,0.00
2016-02-04,3.0,0.00
2016-02-05,3.7,0.00
2016-02-06,4.7,1.60
2016-02-07,4.7,8.60
2016-02-08,7.0,0.00
2016-02-09,8.5,1.60
2016-02-10,8.2,4.00
2016-02-11,9.2,19.70
2016-02-12,9.4,14.80
2016-02-13,10.6,9.60
2016-02-14,5.1,3.10
2016-02-15,2.0,1.20
2016-02-16,1.1,0.00
2016-02-17,-0.3,1.00
2016-02-18,2.4,6.50
2016-02-19,1.7,0.00
2016-02-20,4.0,0.00
2016-02-21,5.4,0.00
2016-02-22,6.2,0.10
2016-02-23,6.2,0.00
2016-02-24,5.4,3.90
2016-02-25,5.7,0.70
2016-02-26,4.6,10.70
2016-02-27,2.1,11.30
2016-02-28,2.7,8.90
2016-02-29,3.2,0.00
2016-03-01,3.2,0.00
2016-03-02,6.2,0.00
2016-03-03,6.5,0.00
2016-03-04,4.9,3.60
2016-03-05,3.0,0.30
2016-03-06,2.8,0.90
2016-03-07,3.7,4.40
2016-03-08,3.6,0.30
2016-03-09,3.1,4.40
2016-03-10,3.0,1.50
2016-03-11,4.0,0.00
2016-03-12,2.8,0.00
2016-03-13,2.8,0.00
2016-03-14,3.0,0.20
2016-03-15,3.3,0.00
2016-03-16,4.8,0.00
2016-03-17,4.5,0.00
2016-03-18,6.2,4.60
2016-03-19,5.8,13.10
2016-03-20,6.9,1.50
2016-03-21,5.7,3.00
2016-03-22,6.7,0.00
2016-03-23,3.8,0.00
2016-03-24,6.1,0.00
2016-03-25,7.0,1.00
2016-03-26,10.2,0.70
2016-03-27,7.5,2.40
2016-03-28,8.0,1.60
2016-03-29,10.9,0.00
2016-03-30,10.4,0.00
2016-03-31,5.6,18.10
2016-04-01,4.6,0.00
2016-04-02,6.2,0.00
2016-04-03,7.7,6.30
2016-04-04,5.9,15.00
2016-04-05,6.9,0.00
2016-04-06,6.1,0.00
2016-04-07,7.0,0.10
2016-04-08,5.1,0.10
2016-04-09,6.2,0.30
2016-04-10,8.0,2.90
2016-04-11,6.5,4.80
2016-04-12,7.3,7.20
2016-04-13,7.9,0.60
2016-04-14,10.4,1.70
2016-04-15,11.7,4.00
2016-04-16,10.8,6.50
2016-04-17,9.0,2.60
2016-04-18,10.0,0.10
2016-04-19,12.5,6.10
2016-04-20,11.2,8.60
2016-04-21,10.3,1.00
2016-04-22,10.4,9.60
2016-04-23,8.9,5.90
2016-04-24,8.4,0.00
2016-04-25,7.6,0.00
2016-04-26,11.3,0.10
2016-04-27,10.4,1.50
2016-04-28,9.5,1.10
2016-04-29,9.9,0.00
2016-04-30,7.8,0.00
2016-05-01,6.2,0.00
2016-05-02,8.4,0.00
2016-05-03,11.6,0.00
2016-05-04,15.1,0.00
2016-05-05,14.5,0.10
2016-05-06,13.3,3.30
2016-05-07,13.2,2.80
2016-05-08,11.8,7.40
2016-05-09,12.0,0.20
2016-05-10,10.9,1.40
2016-05-11,10.1,0.80
2016-05-12,10.3,5.80
2016-05-13,9.7,8.20
2016-05-14,11.4,1.30
2016-05-15,11.9,0.40
2016-05-16,11.2,0.00
2016-05-17,13.5,0.00
2016-05-18,15.1,0.00
2016-05-19,13.6,0.00
2016-05-20,16.3,0.00
2016-05-21,17.8,0.00
2016-05-22,14.1,2.00
2016-05-23,11.4,0.00
2016-05-24,15.0,0.10
2016-05-25,15.6,0.50
2016-05-26,15.6,0.30
2016-05-27,16.4,0.00
2016-05-28,13.7,3.70
2016-05-29,12.5,3.60
2016-05-30,12.4,0.70
2016-05-31,12.9,0.00
2016-06-01,13.6,0.00
2016-06-02,15.8,0.00
2016-06-03,18.3,0.50
2016-06-04,17.6,3.20
2016-06-05,18.9,0.00
2016-06-06,18.8,0.00
2016-06-07,20.5,0.00
2016-06-08,22.3,0.00
2016-06-09,23.0,0.00
2016-06-10,19.8,0.00
2016-06-11,18.5,0.10
2016-06-12,19.4,0.00
2016-06-13,20.6,0.00
2016-06-14,16.6,0.00
2016-06-15,13.7,5.00
2016-06-16,12.4,0.60
2016-06-17,12.9,5.30
2016-06-18,12.9,0.80
2016-06-19,13.6,0.00
2016-06-20,18.5,0.00
2016-06-21,23.7,0.00
2016-06-22,24.9,0.00
2016-06-23,24.6,0.00
2016-06-24,21.5,5.30
2016-06-25,18.3,0.00
2016-06-26,17.4,0.00
2016-06-27,19.8,0.00
2016-06-28,23.4,0.00
2016-06-29,23.2,0.00
2016-06-30,22.5,0.00
2016-07-01,23.8,0.00
2016-07-02,21.3,0.00
2016-07-03,22.7,0.00
2016-07-04,24.6,5.70
2016-07-05,22.9,0.00
2016-07-06,24.3,0.20
2016-07-07,24.6,0.00
2016-07-08,25.0,0.00
2016-07-09,26.3,0.00
2016-07-10,27.8,0.00
2016-07-11,24.8,0.00
2016-07-12,19.5,0.00
2016-07-13,16.7,0.00
2016-07-14,16.2,0.00
2016-07-15,18.4,0.00
2016-07-16,22.9,0.00
2016-07-17,26.6,0.00
2016-07-18,28.6,0.00
2016-07-19,28.8,0.00
2016-07-20,27.1,2.60
2016-07-21,24.6,0.10
2016-07-22,20.9,0.00
2016-07-23,19.9,0.00
2016-07-24,20.7,0.00
2016-07-25,23.1,0.00
2016-07-26,25.0,0.00
2016-07-27,24.1,0.00
2016-07-28,25.0,0.00
2016-07-29,28.2,0.00
2016-07-30,27.6,0.00
2016-07-31,22.2,0.00
2016-08-01,22.5,0.00
2016-08-02,25.4,0.00
2016-08-03,27.3,0.00
2016-08-04,24.0,0.00
2016-08-05,21.2,0.00
2016-08-06,21.3,0.00
2016-08-07,23.4,0.00
2016-08-08,24.6,0.00
2016-08-09,21.5,0.00
2016-08-10,17.7,0.00
2016-08-11,17.5,0.00
2016-08-12,21.8,0.00
2016-08-13,25.1,0.00
2016-08-14,27.1,0.00
2016-08-15,26.4,0.00
2016-08-16,25.0,0.10
2016-08-17,23.9,0.30
2016-08-18,23.6,0.00
2016-08-19,23.9,0.00
2016-08-20,21.9,0.00
2016-08-21,20.3,0.00
2016-08-22,24.5,0.00
2016-08-23,27.5,0.00
2016-08-24,28.5,0.00
2016-08-25,27.1,0.00
2016-08-26,24.9,1.50
2016-08-27,25.9,0.00
2016-08-28,25.0,0.10
2016-08-29,21.1,0.00
2016-08-30,20.6,0.00
2016-08-31,22.8,0.00
2016-09-01,24.3,0.10
2016-09-02,25.4,0.00
2016-09-03,26.3,0.00
2016-09-04,26.9,0.00
2016-09-05,25.7,0.00
2016-09-06,26.8,0.00
2016-09-07,27.6,0.00
2016-09-08,23.1,0.00
2016-09-09,21.2,0.00
2016-09-10,21.8,0.00
2016-09-11,23.8,0.00
2016-09-12,24.9,0.00
2016-09-13,19.7,10.10
2016-09-14,13.7,0.00
2016-09-15,12.4,2.70
2016-09-16,14.3,0.80
2016-09-17,14.4,0.00
2016-09-18,13.6,0.00
2016-09-19,14.0,0.00
2016-09-20,15.2,0.00
2016-09-21,17.3,0.00
2016-09-22,18.8,0.00
2016-09-23,19.0,0.00
2016-09-24,19.4,0.00
2016-09-25,17.4,2.40
2016-09-26,18.2,0.00
2016-09-27,17.5,0.00
2016-09-28,18.7,0.00
2016-09-29,18.9,0.00
2016-09-30,18.2,0.00
2016-10-01,18.6,0.10
2016-10-02,17.4,0.00
2016-10-03,18.5,0.00
2016-10-04,18.8,0.00
2016-10-05,18.4,0.00
2016-10-06,17.7,0.00
2016-10-07,16.9,0.00
2016-10-08,16.3,0.00
2016-10-09,14.5,0.00
2016-10-10,12.6,0.00
2016-10-11,14.3,0.00
2016-10-12,12.0,9.30
2016-10-13,11.0,12.70
2016-10-14,11.6,0.40
2016-10-15,11.6,0.00
2016-10-16,13.5,0.00
2016-10-17,13.8,3.00
2016-10-18,15.2,0.00
2016-10-19,14.5,0.10
2016-10-20,11.7,0.00
2016-10-21,10.7,0.00
2016-10-22,13.3,4.40
2016-10-23,14.5,6.80
2016-10-24,11.5,1.70
2016-10-25,14.8,0.00
2016-10-26,15.2,0.00
2016-10-27,15.5,0.00
2016-10-28,16.0,0.00
2016-10-29,14.8,0.00
2016-10-30,13.6,0.00
2016-10-31,13.1,0.00
2016-11-01,11.7,0.00
2016-11-02,13.8,0.00
2016-11-03,12.7,0.00
2016-11-04,11.1,5.00
2016-11-05,9.1,28.40
2016-11-06,5.0,2.00
2016-11-07,2.7,0.30
2016-11-08,3.3,0.00
2016-11-09,8.0,1.40
2016-11-10,6.8,0.00
2016-11-11,7.0,0.00
2016-11-12,5.8,2.40
2016-11-13,9.7,0.00
2016-11-14,7.3,0.00
2016-11-15,6.0,0.00
2016-11-16,7.3,0.00
2016-11-17,8.3,0.00
2016-11-18,8.5,0.00
2016-11-19,7.2,0.00
2016-11-20,8.6,7.50
2016-11-21,8.8,4.40
2016-11-22,5.2,4.10
2016-11-23,2.8,13.90
2016-11-24,3.1,5.10
2016-11-25,3.1,0.00
2016-11-26,4.8,3.70
2016-11-27,8.0,0.00
2016-11-28,6.5,0.00
2016-11-29,5.7,0.00
2016-11-30,9.0,0.00
2016-12-01,8.7,0.00
2016-12-02,6.9,0.00
2016-12-03,5.9,0.00
2016-12-04,8.9,2.80
2016-12-05,9.6,0.00
2016-12-06,8.2,0.00
2016-12-07,6.8,0.00
2016-12-08,4.9,0.00
2016-12-09,4.3,0.00
2016-12-10,5.5,0.00
2016-12-11,5.2,0.00
2016-12-12,5.0,0.00
2016-12-13,4.3,0.00
2016-12-14,5.3,1.60
2016-12-15,5.5,0.70
2016-12-16,6.2,4.40
2016-12-17,7.5,0.00
2016-12-18,4.5,0.00
2016-12-19,2.5,0.00
2016-12-20,3.6,0.10
2016-12-21,5.1,0.00
2016-12-22,6.0,0.00
2016-12-23,6.1,0.00
2016-12-24,5.3,0.00
2016-12-25,4.2,0.00
2016-12-26,4.3,0.00
2016-12-27,4.5,0.00
2016-12-28,5.1,0.00
2016-12-29,3.3,0.00
2016-12-30,2.1,0.00
2016-12-31,1.2,0.00
2017-01-01,0.9,0.00
2017-01-02,0.6,0.00
2017-01-03,3.2,0.00
2017-01-04,5.1,0.00
2017-01-05,4.9,0.00
2017-01-06,2.5,0.00
2017-01-07,2.0,0.00
2017-01-08,2.4,0.00
2017-01-09,1.8,0.00
2017-01-10,3.6,1.00
2017-01-11,7.3,0.10
2017-01-12,7.1,0.00
2017-01-13,4.6,0.20
2017-01-14,0.9,0.10
2017-01-15,2.5,0.00
2017-01-16,4.5,0.00
2017-01-17,2.9,0.00
2017-01-18,-2.1,0.00
2017-01-19,-0.8,0.00
2017-01-20,2.2,1.40
2017-01-21,3.6,0.50
2017-01-22,1.5,0.00
2017-01-23,2.2,0.00
2017-01-24,1.6,0.00
2017-01-25,1.2,0.00
2017-01-26,1.6,0.00
2017-01-27,3.3,7.20
2017-01-28,2.2,0.40
2017-01-29,5.4,4.00
2017-01-30,9.0,0.00
2017-01-31,7.7,0.00
2017-02-01,6.2,1.60
2017-02-02,7.1,10.60
2017-02-03,6.8,6.00
2017-02-04,9.1,18.70
2017-02-05,5.7,4.80
2017-02-06,5.6,0.00
2017-02-07,8.1,2.90
2017-02-08,3.2,0.30
2017-02-09,3.8,0.00
2017-02-10,3.9,0.30
2017-02-11,4.3,1.30
2017-02-12,6.0,4.90
2017-02-13,7.6,13.10
2017-02-14,5.2,0.00
2017-02-15,6.2,0.00
2017-02-16,6.9,0.00
2017-02-17,5.5,0.00
2017-02-18,6.2,2.30
2017-02-19,6.7,0.00
2017-02-20,5.5,0.00
2017-02-21,5.7,0.00
2017-02-22,7.3,0.00
2017-02-23,9.7,0.00
2017-02-24,7.0,0.00
2017-02-25,5.3,0.00
2017-02-26,8.0,0.00
2017-02-27,7.5,0.10
2017-02-28,6.8,1.70
2017-03-01,7.6,0.00
2017-03-02,9.0,0.00
2017-03-03,5.8,6.30
2017-03-04,3.5,1.30
2017-03-05,6.7,3.70
2017-03-06,9.9,0.20
2017-03-07,10.0,0.00
2017-03-08,10.6,0.00
2017-03-09,13.0,0.00
2017-03-10,13.9,0.00
2017-03-11,13.4,0.00
2017-03-12,7.9,3.80
2017-03-13,5.8,0.00
2017-03-14,10.8,0.00
2017-03-15,10.1,0.00
2017-03-16,11.5,0.00
2017-03-17,10.9,0.00
2017-03-18,11.4,0.00
2017-03-19,12.5,0.00
2017-03-20,13.2,0.00
2017-03-21,8.6,0.50
2017-03-22,4.7,4.40
2017-03-23,2.5,0.80
2017-03-24,3.8,0.00
2017-03-25,6.1,0.10
2017-03-26,8.2,0.60
2017-03-27,9.2,1.70
2017-03-28,9.8,0.00
2017-03-29,12.1,0.00
2017-03-30,13.1,0.00
2017-03-31,11.6,2.10
2017-04-01,9.0,1.30
2017-04-02,7.4,0.00
2017-04-03,8.5,0.00
2017-04-04,9.9,0.00
2017-04-05,9.0,0.00
2017-04-06,10.4,0.00
2017-04-07,12.0,0.00
2017-04-08,15.1,0.00
2017-04-09,15.8,0.00
2017-04-10,16.2,0.00
2017-04-11,15.3,0.00
2017-04-12,16.1,0.00
2017-04-13,17.0,0.00
2017-04-14,16.2,0.50
2017-04-15,14.1,0.00
2017-04-16,13.8,0.00
2017-04-17,16.1,0.00
2017-04-18,15.2,0.00
2017-04-19,12.7,0.00
2017-04-20,13.4,0.00
2017-04-21,14.8,0.00
2017-04-22,15.3,0.00
2017-04-23,16.2,0.00
2017-04-24,17.7,0.00
2017-04-25,15.6,0.40
2017-04-26,6.8,0.30
2017-04-27,6.3,1.50
2017-04-28,7.9,0.00
2017-04-29,10.6,1.80
2017-04-30,9.1,6.20
2017-05-01,9.1,0.00
2017-05-02,12.6,0.00
2017-05-03,16.1,0.00
2017-05-04,18.5,0.00
2017-05-05,17.4,5.00
2017-05-06,12.6,0.70
2017-05-07,16.0,0.00
2017-05-08,17.9,0.00
2017-05-09,19.1,0.80
2017-05-10,16.3,1.30
2017-05-11,13.4,10.00
2017-05-12,13.0,2.30
2017-05-13,13.5,0.30
2017-05-14,14.6,0.00
2017-05-15,18.3,0.00
2017-05-16,21.4,0.00
2017-05-17,19.8,1.80
2017-05-18,12.3,11.70
2017-05-19,11.5,0.00
2017-05-20,14.8,0.00
2017-05-21,18.3,0.00
2017-05-22,18.9,0.80
2017-05-23,20.4,0.00
2017-05-24,22.7,0.00
2017-05-25,23.9,0.00
2017-05-26,23.1,1.10
2017-05-27,23.6,0.10
2017-05-28,22.8,2.90
2017-05-29,18.4,5.50
2017-05-30,17.8,0.30
2017-05-31,19.4,0.00
2017-06-01,21.8,0.00
2017-06-02,21.9,2.30
2017-06-03,18.2,0.80
2017-06-04,13.1,12.90
2017-06-05,14.4,0.00
2017-06-06,16.9,0.10
2017-06-07,18.7,0.00
2017-06-08,22.6,0.70
2017-06-09,22.6,0.00
2017-06-10,24.9,0.00
2017-06-11,27.4,0.00
2017-06-12,27.7,0.20
2017-06-13,28.2,0.00
2017-06-14,28.6,0.00
2017-06-15,27.7,0.00
2017-06-16,27.6,0.00
2017-06-17,27.7,0.00
2017-06-18,28.0,0.00
2017-06-19,28.6,0.90
2017-06-20,25.9,0.90
2017-06-21,27.2,0.00
2017-06-22,29.1,0.00
2017-06-23,27.2,0.00
2017-06-24,25.4,0.00
2017-06-25,24.5,1.60
2017-06-26,20.9,7.30
2017-06-27,20.0,0.50
2017-06-28,17.5,2.00
2017-06-29,14.3,0.50
2017-06-30,13.3,0.10
2017-07-01,13.8,0.00
2017-07-02,16.8,0.00
2017-07-03,21.5,0.00
2017-07-04,26.3,0.00
2017-07-05,26.6,0.00
2017-07-06,25.5,1.70
2017-07-07,22.9,2.30
2017-07-08,20.6,3.10
2017-07-09,22.5,0.00
2017-07-10,21.6,0.10
2017-07-11,23.3,0.00
2017-07-12,25.9,0.00
2017-07-13,26.9,0.00
2017-07-14,24.9,0.00
2017-07-15,24.2,0.00
2017-07-16,27.2,0.80
2017-07-17,29.7,0.00
2017-07-18,28.4,0.30
2017-07-19,24.8,0.30
2017-07-20,21.9,0.00
2017-07-21,21.6,0.00
2017-07-22,22.6,0.00
2017-07-23,23.1,0.00
2017-07-24,21.1,0.00
2017-07-25,18.8,0.00
2017-07-26,21.5,0.00
2017-07-27,25.8,0.00
2017-07-28,25.9,0.00
2017-07-29,26.1,0.00
2017-07-30,26.4,0.00
2017-07-31,24.6,0.00
2017-08-01,24.1,0.00
2017-08-02,25.8,0.00
2017-08-03,26.5,0.00
2017-08-04,27.8,0.00
2017-08-05,24.9,0.00
2017-08-06,22.2,0.00
2017-08-07,24.8,0.00
2017-08-08,19.2,0.00
2017-08-09,16.7,0.00
2017-08-10,15.8,0.00
2017-08-11,17.3,0.00
